secCode,docID,流動資産_EDINET,負債合計_EDINET,投資有価証券_EDINET,更新日
83600,S100YAZE,,4313769000000.0,,2026-09-06
96630,S100YBEF,23974000000.0,8085000000.0,17199000000.0,2026-09-06
83410,S100YAM0,,9848811000000.0,,2026-09-06
58320,S100YB0D,8222000000.0,10503210000000.0,3000000000.0,2026-09-06
59300,S100YBKB,117344000000.0,91532000000.0,19269000000.0,2026-09-06
28830,S100YBPW,10454721000.0,2716338000.0,26685000.0,2026-09-06
83430,S100YATN,,3303246000000.0,,2026-09-06
67410,S100YAO1,110198000000.0,63616000000.0,28282000000.0,2026-09-06
19670,S100YBIH,34739278000.0,17611369000.0,12255933000.0,2026-09-06
97260,S100Y9UU,123774000000.0,85412000000.0,4481000000.0,2026-09-06
83860,S100YA4U,,5425309000000.0,,2026-09-06
80510,S100YBDH,229411000000.0,164332000000.0,24063000000.0,2026-09-06
23270,S100YAEV,307324000000.0,153703000000.0,21656000000.0,2026-09-06
90100,S100YBGE,33083628000.0,64315216000.0,8720974000.0,2026-09-06
72780,S100YBAF,66718000000.0,83291000000.0,3427000000.0,2026-09-06
68610,S100YAHE,1632589000000.0,180672000000.0,1527669000000.0,2026-09-06
18500,S100Y9NL,39496000000.0,25577000000.0,866000000.0,2026-09-06
58570,S100YBFP,70153000000.0,44639000000.0,,2026-09-06
71730,S100YBHI,6053000000.0,6723250000000.0,524000000.0,2026-09-06
37780,S100YBG6,41744592000.0,51162089000.0,682270000.0,2026-09-06
65900,S100YAST,74154000000.0,47926000000.0,0.0,2026-09-06
40910,S100YB9P,77006000000.0,729598000000.0,20678000000.0,2026-09-06
27530,S100Y9U0,12319000000.0,5869000000.0,,2026-09-06
78570,S100YA1Y,7631013000.0,2958532000.0,4804270000.0,2026-09-06
58310,S100Y9RT,47779000000.0,14547907000000.0,,2026-09-06
90640,S100YAYL,521160000000.0,667077000000.0,48689000000.0,2026-09-06
45230,S100YB05,272255000000.0,344279000000.0,33294000000.0,2026-09-06
90460,S100YAZT,5163000000.0,67141000000.0,1824000000.0,2026-09-06
53440,S100YB11,100290000000.0,14431000000.0,482000000.0,2026-09-06
73810,S100YAOX,18013000000.0,6172180000000.0,,2026-09-06
86240,S100YANQ,35927000000.0,14438000000.0,731000000.0,2026-09-06
49970,S100YATP,116639000000.0,72792000000.0,11883000000.0,2026-09-06
92450,S100YB2Z,4166720000.0,3575498000.0,1650000.0,2026-09-06
38410,S100YAUW,3107601000.0,679107000.0,132121000.0,2026-09-06
83340,S100Y8O1,,9994237000000.0,,2026-09-06
80010,S100YA6H,2157233000000.0,3396284000000.0,279879000000.0,2026-09-06
60350,S100YATA,5136642000.0,1286699000.0,133715000.0,2026-09-06
28020,S100Y992,269788000000.0,752255000000.0,23960000000.0,2026-09-06
97090,S100YAMN,17250339000.0,7094055000.0,1100280000.0,2026-09-06
79710,S100YB1Q,52734000000.0,45685000000.0,8276000000.0,2026-09-06
73270,S100YAX4,1886000000.0,10498925000000.0,0.0,2026-09-06
80530,S100YARD,1739839000000.0,3577066000000.0,237437000000.0,2026-09-06
83880,S100YAMP,,3690684000000.0,,2026-09-06
72590,S100YAWO,1040788000000.0,1522352000000.0,121975000000.0,2026-09-06
80310,S100YAVT,2230960000000.0,5445802000000.0,1329567000000.0,2026-09-06
71670,S100YAVM,4601000000.0,20442371000000.0,,2026-09-06
87050,S100YB7U,131382060000.0,124694861000.0,3970472000.0,2026-09-06
49020,S100YB93,252851000000.0,496480000000.0,8559000000.0,2026-09-06
71640,S100YAIZ,160396000000.0,253719000000.0,285124000000.0,2026-09-06
80020,S100YAY4,1317031000000.0,2968849000000.0,159662000000.0,2026-09-06
43900,S100YBB2,23637000000.0,21048000000.0,,2026-09-06
42620,S100YB8F,5011437000.0,1213643000.0,18550000.0,2026-09-06
42040,S100YBAY,703104000000.0,495420000000.0,105102000000.0,2026-09-06
47430,S100YAUM,18460447000.0,4907868000.0,2997342000.0,2026-09-06
74190,S100YAOT,396676000000.0,415502000000.0,31412000000.0,2026-09-06
81310,S100YAZQ,94208000000.0,87035000000.0,25008000000.0,2026-09-06
33500,S100YB0L,2685000000.0,13359000000.0,73000000.0,2026-09-06
73800,S100YA7J,548000000.0,7171927000000.0,,2026-09-06
90400,S100YADW,3722927000.0,3028968000.0,366103000.0,2026-09-06
72830,S100Y9N3,174864000000.0,160644000000.0,6443000000.0,2026-09-06
86970,S100YA84,74610000000.0,108404000000.0,1122000000.0,2026-09-06
296A0,S100YAIC,4179727000.0,1585205000.0,2502000.0,2026-09-06
82850,S100YAL6,46060000000.0,45924000000.0,27440000000.0,2026-09-06
59060,S100YA6U,16843687000.0,9594712000.0,2419849000.0,2026-09-06
43730,S100YARY,4463000000.0,3450000000.0,355000000.0,2026-09-06
18350,S100YA1U,137954924000.0,60338069000.0,15046446000.0,2026-09-06
69020,S100Y9T1,1786170000000.0,2108392000000.0,457549000000.0,2026-09-06
76080,S100YA1Z,6325451000.0,1195803000.0,161466000.0,2026-09-06
42200,S100Y9PN,74322947000.0,40689249000.0,6194352000.0,2026-09-06
26640,S100Y9UW,90472000000.0,85190000000.0,154000000.0,2026-09-06
91430,S100Y9P7,370565000000.0,456026000000.0,28009000000.0,2026-09-06
72030,S100Y8NY,15707095000000.0,7541895000000.0,7626969000000.0,2026-09-06
81900,S100Y9HQ,9603000000.0,24425000000.0,3539000000.0,2026-09-06
31160,S100Y9AH,345546000000.0,428012000000.0,8471000000.0,2026-09-06
27680,S100Y9EI,706380000000.0,1340104000000.0,83711000000.0,2026-09-06
69950,S100Y9M2,285604000000.0,181194000000.0,32579000000.0,2026-09-06
59900,S100Y9PU,5384456000.0,3079921000.0,421109000.0,2026-09-06
94360,S100Y9T5,71233000000.0,19073000000.0,981000000.0,2026-09-06
91270,S100Y90D,4886082000.0,3340942000.0,1126569000.0,2026-09-06
30920,S100Y951,147394000000.0,89090000000.0,931000000.0,2026-09-06
72360,S100Y8UO,61419000000.0,48742000000.0,2841000000.0,2026-09-06
80610,S100Y935,105833000000.0,81865000000.0,16922000000.0,2026-09-06
90290,S100Y848,14017562000.0,18087105000.0,1307229000.0,2026-09-06
65480,S100Y964,3271525000.0,2134962000.0,,2026-09-06
30830,S100Y8QM,1409022000.0,1415822000.0,2127000.0,2026-09-06
47770,S100Y86A,1539645000.0,2563631000.0,243000.0,2026-09-06
82370,S100Y7R7,18551000000.0,46907000000.0,9233000000.0,2026-09-06
39970,S100Y7VX,1730324000.0,1625631000.0,233910000.0,2026-09-06
60580,S100Y7XO,32346000000.0,21544000000.0,1326000000.0,2026-09-06
30630,S100Y7CP,2379582000.0,7865198000.0,7330000.0,2026-09-06
27890,S100Y72L,1445488000.0,3044335000.0,283000.0,2026-09-06
33840,S100Y6PS,2675853000.0,1623383000.0,,2026-09-06
43170,S100Y7H8,5356499000.0,2325605000.0,242926000.0,2026-09-06
73570,S100Y7GV,1701523000.0,1593208000.0,386271000.0,2026-09-06
49200,S100Y7HD,6734766000.0,13085331000.0,259060000.0,2026-09-06
31770,S100Y7HH,3244011000.0,2952093000.0,175574000.0,2026-09-06
47090,S100Y7D7,14396048000.0,8874905000.0,4664007000.0,2026-09-06
82470,S100Y7D9,5631134000.0,22072920000.0,3444715000.0,2026-09-06
76890,S100Y7HW,1265753000.0,232672000.0,,2026-09-06
75160,S100Y7KL,170496000000.0,313214000000.0,4515000000.0,2026-09-06
59000,S100Y6RH,10119964000.0,3245655000.0,1250830000.0,2026-09-06
77900,S100Y7FJ,2241088000.0,3815540000.0,50395000.0,2026-09-06
81430,S100Y7LR,1325836000.0,2196964000.0,517418000.0,2026-09-06
77190,S100Y7MQ,2696622000.0,2149154000.0,73740000.0,2026-09-06
76100,S100Y7L3,9292060000.0,7233577000.0,661348000.0,2026-09-06
44900,S100Y7OP,7153539000.0,6645121000.0,,2026-09-06
87390,S100Y7MV,26631000000.0,16432000000.0,19468000000.0,2026-09-06
93260,S100Y7I7,4941932000.0,8227921000.0,2676000.0,2026-09-06
34790,S100Y7OL,35274000000.0,75934000000.0,6618000000.0,2026-09-06
35570,S100Y7EJ,1945255000.0,3631975000.0,,2026-09-06
80050,S100Y6S7,38679000000.0,19561000000.0,2368000000.0,2026-09-06
76300,S100Y73F,21438000000.0,13985000000.0,531000000.0,2026-09-06
30300,S100Y764,3292130000.0,3289500000.0,,2026-09-06
89180,S100Y721,9932167000.0,1114353000.0,45000000.0,2026-09-06
80110,S100Y77K,38218000000.0,17715000000.0,6298000000.0,2026-09-06
28840,S100Y77U,32448891000.0,39534719000.0,424134000.0,2026-09-06
36780,S100Y71R,39960000000.0,35451000000.0,5669000000.0,2026-09-06
23380,S100Y6YJ,286345000.0,86988000.0,,2026-09-06
29360,S100Y7A4,3274701000.0,2814451000.0,,2026-09-06
32230,S100Y6RF,670587000.0,576764000.0,1500000.0,2026-09-06
78070,S100Y797,3849238000.0,1883293000.0,122933000.0,2026-09-06
30750,S100Y6WM,5742755000.0,2928500000.0,20000000.0,2026-09-06
36270,S100Y74O,6029885000.0,4448665000.0,799594000.0,2026-09-06
35480,S100Y6V9,24789000000.0,15254000000.0,,2026-09-06
91680,S100Y6K8,3475922000.0,2452346000.0,,2026-09-06
64320,S100Y78J,177254000000.0,50718000000.0,168000000.0,2026-09-06
65780,S100Y78X,2719728000.0,1861076000.0,730000.0,2026-09-06
78470,S100Y66O,5052667000.0,1740497000.0,40520000.0,2026-09-06
39960,S100Y6B0,2176703000.0,1094521000.0,7193000.0,2026-09-06
82890,S100Y77X,19660000000.0,44568000000.0,655000000.0,2026-09-06
32600,S100Y78C,543280000.0,832474000.0,,2026-09-06
97930,S100Y63V,46650000000.0,19784000000.0,7169000000.0,2026-09-06
23050,S100Y6JW,23315665000.0,10150456000.0,1779666000.0,2026-09-06
135A0,S100Y2CG,1539000000.0,451000000.0,,2026-09-06
75150,S100Y5AV,3070406000.0,12966325000.0,289613000.0,2026-09-06
29350,S100Y62P,10888000000.0,11358000000.0,726000000.0,2026-09-06
98350,S100Y6C2,15940381000.0,25943925000.0,396884000.0,2026-09-06
30500,S100Y6MK,292374000000.0,383637000000.0,35869000000.0,2026-09-06
75440,S100Y68I,4485000000.0,673000000.0,38000000.0,2026-09-06
82000,S100Y5IT,5556507000.0,15556861000.0,933001000.0,2026-09-06
46450,S100Y6LI,6423563000.0,11450267000.0,907019000.0,2026-09-06
29180,S100Y6N1,32818000000.0,61799000000.0,1136000000.0,2026-09-06
99930,S100Y6JY,14294000000.0,29608000000.0,437000000.0,2026-09-06
31810,S100Y6PJ,3517576000.0,2164679000.0,150000000.0,2026-09-06
82600,S100Y6HY,7056000000.0,32574000000.0,1399000000.0,2026-09-06
99030,S100Y67I,8959735000.0,18113007000.0,2566309000.0,2026-09-06
62240,S100Y688,7455580000.0,8487700000.0,216862000.0,2026-09-06
80160,S100Y6J6,80101000000.0,94931000000.0,13789000000.0,2026-09-06
44940,S100Y6VZ,1568131000.0,1507946000.0,,2026-09-06
79920,S100Y6JL,3886829000.0,3498936000.0,12159000.0,2026-09-06
70770,S100Y69B,1506385000.0,173720000.0,0.0,2026-09-06
39670,S100Y6AI,4067543000.0,5515062000.0,417970000.0,2026-09-06
274A0,S100Y6WH,11661009000.0,7913666000.0,172800000.0,2026-09-06
50250,S100Y6Q0,939252000.0,298240000.0,11200000.0,2026-09-06
34900,S100Y6VO,12588127000.0,10281752000.0,30145000.0,2026-09-06
35430,S100Y6O9,3536000000.0,3207000000.0,158000000.0,2026-09-06
80080,S100Y6MY,19939000000.0,27559000000.0,21475000000.0,2026-09-06
35580,S100Y6RE,8079362000.0,5728892000.0,0.0,2026-09-06
44130,S100Y6J0,3460791000.0,2046618000.0,2643000.0,2026-09-06
28820,S100Y6XK,12240000000.0,18200000000.0,21000000.0,2026-09-06
33960,S100Y6XM,17494000000.0,9618000000.0,2136000000.0,2026-09-06
304A0,S100Y6MO,1813766000.0,252476000.0,,2026-09-06
27980,S100Y6U1,2619594000.0,4146309000.0,208355000.0,2026-09-06
339A0,S100Y6XY,288000000.0,7130000000.0,,2026-09-06
44290,S100Y6L5,6260338000.0,3649236000.0,,2026-09-06
61420,S100Y6NR,15994766000.0,4688465000.0,1757666000.0,2026-09-06
70490,S100Y1AF,4150368000.0,1457777000.0,91272000.0,2026-09-06
39770,S100Y6LQ,563698000.0,366055000.0,36590000.0,2026-09-06
61820,S100Y6W8,3645664000.0,2963364000.0,53030000.0,2026-09-06
81810,S100Y6NU,2039215000.0,4210382000.0,254317000.0,2026-09-06
75990,S100Y6I6,164358000000.0,139208000000.0,,2026-09-06
97780,S100Y5RU,916466000.0,3354725000.0,143700000.0,2026-09-06
30800,S100Y69Z,7086489000.0,4559255000.0,,2026-09-06
50180,S100Y64F,21260000000.0,13288000000.0,654000000.0,2026-09-06
30650,S100Y57D,2632099000.0,2387893000.0,200000000.0,2026-09-06
81940,S100Y63D,96348000000.0,167592000000.0,2356000000.0,2026-09-06
97400,S100Y6FE,38078844000.0,21490820000.0,3743492000.0,2026-09-06
74270,S100Y67Z,31990350000.0,22585843000.0,727563000.0,2026-09-06
27260,S100Y647,114287000000.0,74576000000.0,267000000.0,2026-09-06
27470,S100Y6GL,5111033000.0,12459940000.0,280686000.0,2026-09-06
58170,S100Y6GG,5498572000.0,5036323000.0,213933000.0,2026-09-06
65320,S100Y69G,58972000000.0,22279000000.0,,2026-09-06
26850,S100Y5ZC,67173000000.0,55908000000.0,691000000.0,2026-09-06
82730,S100Y671,119765000000.0,276359000000.0,4667000000.0,2026-09-06
80290,S100Y64V,29826000000.0,23633000000.0,6186000000.0,2026-09-06
59820,S100Y6B9,50936324000.0,22162007000.0,3261025000.0,2026-09-06
30870,S100Y6D7,58792000000.0,29882000000.0,1087000000.0,2026-09-06
74850,S100Y5YH,508041000000.0,458506000000.0,220719000000.0,2026-09-06
68970,S100Y6EN,6087988000.0,3124956000.0,238610000.0,2026-09-06
35460,S100Y68G,40234000000.0,55636000000.0,352000000.0,2026-09-06
52710,S100Y4LV,6913107000.0,11951253000.0,334720000.0,2026-09-06
32220,S100Y6HP,119635000000.0,179276000000.0,6034000000.0,2026-09-06
26870,S100Y68C,2559255000.0,6886516000.0,228220000.0,2026-09-06
30930,S100Y644,13274000000.0,10327000000.0,0.0,2026-09-06
97160,S100Y66D,88356000000.0,48218000000.0,2502000000.0,2026-09-06
30860,S100Y6K0,166859000000.0,266095000000.0,2060000000.0,2026-09-06
39220,S100Y6DH,6595773000.0,1337185000.0,70799000.0,2026-09-06
23000,S100Y6G1,708342000.0,2255869000.0,624703000.0,2026-09-06
47630,S100Y6IG,20798934000.0,11065956000.0,1257173000.0,2026-09-06
65550,S100Y6L3,1045753000.0,720041000.0,9278000.0,2026-09-06
96610,S100Y65X,2188298000.0,13055443000.0,5843345000.0,2026-09-06
33870,S100Y2PC,13443000000.0,33824000000.0,,2026-09-06
65430,S100Y6L2,2470443000.0,1478057000.0,344244000.0,2026-09-06
44320,S100Y628,16152774000.0,23352489000.0,4321085000.0,2026-09-06
26700,S100Y5F0,317500000000.0,48977000000.0,18252000000.0,2026-09-06
23410,S100Y5RZ,2509532000.0,548207000.0,14477000.0,2026-09-06
89310,S100Y62K,79771937000.0,77726017000.0,266881000.0,2026-09-06
26690,S100Y5SJ,25405516000.0,8324769000.0,594647000.0,2026-09-06
78110,S100Y635,24714356000.0,19661000000.0,1111226000.0,2026-09-06
99820,S100Y62Z,21785000000.0,16940000000.0,3941000000.0,2026-09-06
27420,S100Y5WR,23040000000.0,42441000000.0,2000000.0,2026-09-06
82440,S100Y5TO,27883000000.0,75812000000.0,4082000000.0,2026-09-06
29300,S100Y5VV,7960161000.0,1291115000.0,,2026-09-06
26860,S100Y651,25823000000.0,28821000000.0,1000000.0,2026-09-06
14180,S100Y600,6957357000.0,5223471000.0,536023000.0,2026-09-06
98460,S100Y4A4,5620630000.0,15711149000.0,1263736000.0,2026-09-06
26590,S100Y64A,85818000000.0,36678000000.0,439000000.0,2026-09-06
81670,S100Y650,38398000000.0,42354000000.0,12081000000.0,2026-09-06
64690,S100Y5TC,7794452000.0,9287191000.0,279663000.0,2026-09-06
81250,S100Y60M,50036000000.0,44097000000.0,4899000000.0,2026-09-06
47350,S100Y613,7235936000.0,18128723000.0,206738000.0,2026-09-06
365A0,S100Y66L,4194779000.0,4497805000.0,,2026-09-06
61830,S100Y5Z2,8532000000.0,62783000000.0,1587000000.0,2026-09-06
42700,S100Y5VS,5520712000.0,2696243000.0,15574000.0,2026-09-06
26980,S100Y64P,15197000000.0,18957000000.0,,2026-09-06
60370,S100Y67O,1802830000.0,505880000.0,4165473000.0,2026-09-06
28720,S100Y621,1587510000.0,1893990000.0,115667000.0,2026-09-06
44340,S100Y5TF,15222436000.0,9033359000.0,3806775000.0,2026-09-06
96010,S100Y66K,38949000000.0,115747000000.0,41992000000.0,2026-09-06
35620,S100Y62C,6206381000.0,4230321000.0,218304000.0,2026-09-06
99480,S100Y640,116286000000.0,98624000000.0,10461000000.0,2026-09-06
65060,S100Y69H,157269000000.0,158521000000.0,24100000000.0,2026-09-06
323A0,S100Y68H,585531000.0,948809000.0,,2026-09-06
96020,S100Y5O3,202050000000.0,158253000000.0,153764000000.0,2026-09-06
65720,S100Y69Y,15577862000.0,7984500000.0,1746585000.0,2026-09-06
39350,S100Y6A9,2700488000.0,1626335000.0,5000000.0,2026-09-06
98610,S100Y5NR,38301000000.0,54299000000.0,2878000000.0,2026-09-06
79080,S100Y5JR,16901000000.0,4210000000.0,1185000000.0,2026-09-06
93810,S100Y53V,20353000000.0,6059000000.0,2492000000.0,2026-09-06
76030,S100Y5TM,5111000000.0,6069000000.0,,2026-09-06
65210,S100Y5QW,8524155000.0,12793202000.0,68171000.0,2026-09-06
26830,S100Y5OG,1351200000.0,1430468000.0,175258000.0,2026-09-06
63230,S100Y5GM,145520000000.0,59021000000.0,1446000000.0,2026-09-06
21860,S100Y5RH,5151616000.0,1344385000.0,23842000.0,2026-09-06
40170,S100Y5AX,3076699000.0,2261304000.0,,2026-09-06
93880,S100Y5VD,1707193000.0,1097052000.0,52000000.0,2026-09-06
60930,S100Y5Q4,3609028000.0,1205086000.0,57905000.0,2026-09-06
78940,S100Y5TV,10268607000.0,8995217000.0,1039861000.0,2026-09-06
36120,S100Y4W7,19771000000.0,99420000000.0,1003000000.0,2026-09-06
23540,S100Y56T,9746938000.0,5980897000.0,32185000.0,2026-09-06
47140,S100Y58Q,12686208000.0,10075673000.0,82650000.0,2026-09-06
22920,S100Y5H5,128476000000.0,100731000000.0,14433000000.0,2026-09-06
33910,S100Y5EY,302811000000.0,276984000000.0,31942000000.0,2026-09-06
31980,S100Y5KF,6760924000.0,5231062000.0,,2026-09-06
98420,S100Y5KN,87237000000.0,213178000000.0,2785000000.0,2026-09-06
76790,S100Y4K3,39064000000.0,42911000000.0,105000000.0,2026-09-06
60860,S100Y57I,7731416000.0,5514350000.0,343512000.0,2026-09-06
35500,S100Y4QT,2579330000.0,670140000.0,,2026-09-06
98760,S100Y54S,8073374000.0,4334954000.0,2890321000.0,2026-09-06
79750,S100Y4MZ,7205604000.0,2794971000.0,1110475000.0,2026-09-06
26680,S100Y4Z8,3994799000.0,3690912000.0,387450000.0,2026-09-06
82330,S100Y4X5,333501000000.0,795663000000.0,119967000000.0,2026-09-06
33820,S100Y4VB,2823782000000.0,7162898000000.0,321086000000.0,2026-09-06
81850,S100Y563,51090000000.0,27045000000.0,2621000000.0,2026-09-06
99460,S100Y4UH,52242000000.0,41904000000.0,101000000.0,2026-09-06
36080,S100Y5A2,86273000000.0,32928000000.0,23490000000.0,2026-09-06
23790,S100Y510,26264138000.0,14270633000.0,5110230000.0,2026-09-06
275A0,S100Y55S,562202000.0,831399000.0,,2026-09-06
76490,S100Y3QN,246479000000.0,244412000000.0,13936000000.0,2026-09-06
99740,S100Y4X3,40017000000.0,90797000000.0,157000000.0,2026-09-06
82030,S100Y58I,19325000000.0,47141000000.0,572000000.0,2026-09-06
23370,S100Y50H,195998000000.0,284009000000.0,24300000000.0,2026-09-06
70360,S100Y5DB,2113897000.0,1299416000.0,275570000.0,2026-09-06
75200,S100Y4BQ,23984000000.0,30839000000.0,527000000.0,2026-09-06
43430,S100Y4UK,12185447000.0,46831209000.0,5323000.0,2026-09-06
92530,S100Y4UP,1918952000.0,589664000.0,146544000.0,2026-09-06
76240,S100Y4MW,14207000000.0,4315000000.0,284000000.0,2026-09-06
26530,S100Y4YP,53212000000.0,125006000000.0,399000000.0,2026-09-06
33530,S100Y4Y9,17965034000.0,19519641000.0,2405444000.0,2026-09-06
70380,S100Y4VC,11470340000.0,3415634000.0,296000.0,2026-09-06
85700,S100Y53G,7423813000000.0,7170726000000.0,14926000000.0,2026-09-06
94250,S100Y4GM,1801832000.0,1021424000.0,,2026-09-06
82780,S100Y4CU,78744000000.0,193780000000.0,24481000000.0,2026-09-06
81980,S100Y494,58686000000.0,46972000000.0,679000000.0,2026-09-06
89460,S100Y4NV,2199583000.0,1043608000.0,,2026-09-06
81660,S100Y4PA,3507309000.0,4615959000.0,655383000.0,2026-09-06
75120,S100Y36L,37446000000.0,114199000000.0,40000000.0,2026-09-06
91730,S100Y40M,7823085000.0,16147795000.0,547171000.0,2026-09-06
27620,S100Y43N,1135000000.0,2055000000.0,,2026-09-06
43240,S100Y36E,289530000000.0,589211000000.0,92134000000.0,2026-09-06
99760,S100Y3VC,9856383000.0,11983483000.0,699649000.0,2026-09-06
62790,S100Y3PF,35462579000.0,18116147000.0,651675000.0,2026-09-06
27780,S100Y39Y,4435669000.0,5408482000.0,,2026-09-06
75450,S100Y3CW,118000000000.0,61582000000.0,14913000000.0,2026-09-06
33330,S100Y2X4,30561340000.0,15336021000.0,,2026-09-06
82170,S100Y362,30364000000.0,54101000000.0,2766000000.0,2026-09-06
82270,S100Y2PP,370429000000.0,66168000000.0,33226000000.0,2026-09-06
91450,S100Y37Z,8676000000.0,10724000000.0,67000000.0,2026-09-06
82760,S100Y2FB,64602000000.0,115842000000.0,3871000000.0,2026-09-06
19110,S100Y1XP,1546090000000.0,1243525000000.0,268895000000.0,2026-09-06
44630,S100Y1V9,34221000000.0,25812000000.0,1966000000.0,2026-09-06
43950,S100Y1OR,2669603000.0,1497305000.0,97553000.0,2026-09-06
33990,S100Y1KO,7389748000.0,7784218000.0,62953000.0,2026-09-06
65460,S100Y1DI,7498316000.0,5546585000.0,518716000.0,2026-09-06
42580,S100Y1NN,4697042000.0,3283174000.0,277623000.0,2026-09-06
36810,S100Y1NL,3545172000.0,10457387000.0,465197000.0,2026-09-06
338A0,S100Y1PM,603567000.0,419165000.0,,2026-09-06
278A0,S100XY8O,6185537000.0,1785682000.0,1243062000.0,2026-09-06
70640,S100XVTU,1842924000.0,1040671000.0,,2026-09-06
70730,S100Y1BL,1904218000.0,1867580000.0,44801000.0,2026-09-06
91660,S100Y1F9,45619000000.0,79325000000.0,769000000.0,2026-09-06
41740,S100Y16K,4444578000.0,3365549000.0,,2026-09-06
456A0,S100Y17X,7173730000.0,2095046000.0,,2026-09-06
76140,S100Y11L,12830576000.0,4825117000.0,2335369000.0,2026-09-06
48130,S100Y070,17248067000.0,11477256000.0,675971000.0,2026-09-06
446A0,S100Y1HV,5642000000.0,3969000000.0,,2026-09-06
76740,S100Y07P,1870714000.0,1834905000.0,,2026-09-06
39550,S100Y0K4,8513000000.0,6593000000.0,960000000.0,2026-09-06
96320,S100Y0Y3,20525360000.0,5199136000.0,262455000.0,2026-09-06
43340,S100Y0NT,2799559000.0,626589000.0,119709000.0,2026-09-06
